location_id,date,weather_condition,temp_c,rainfall_mm,aqi,traffic_level,car_pct,bus_pct,metro_pct,ebikes_bikes_pct,shuttle_walk_pct
34,2022-05-10,Clear / Sunny,32,0,108,Heavy Congestion,15.2,18.5,32.8,18.4,15.1
34,2022-05-14,Clear / Sunny,35,0,62,Moderate Traffic,22.6,23.9,21.4,16,16.1
34,2022-05-15,Clear / Sunny,34,0,119,Low Traffic,22.8,26.2,20.9,15.3,14.8
34,2022-05-17,Clear / Sunny,30,0,50,Heavy Congestion,17.2,17.7,32.7,17.5,14.9
34,2022-05-21,Clear / Sunny,30,0,45,Heavy Congestion,16.5,19.8,32,16.7,15
34,2022-05-30,Clear / Sunny,36,0,87,Heavy Congestion,16.8,19,32.4,17.9,13.9
34,2022-06-06,Thunderstorm,25,102,136,Low Traffic,39.4,31.1,24.4,2.1,3
34,2022-06-11,Heavy Rain,28,82,49,Moderate Traffic,32.9,31.6,30.3,2.2,3
34,2022-06-22,Heavy Rain,25,83,135,Moderate Traffic,34.3,31.7,28.7,2.4,2.9
34,2022-06-24,Thunderstorm,25,74,56,Low Traffic,37.8,31.1,26.3,2.1,2.7
34,2022-06-27,Heavy Rain,30,79,68,Low Traffic,37.8,32.5,24.6,2.2,2.9
34,2022-07-06,Thunderstorm,29,81,112,Moderate Traffic,32.5,31.2,31.5,2,2.8
34,2022-07-10,Thunderstorm,30,48,66,Moderate Traffic,32.6,30.4,31.9,2.3,2.8
34,2022-07-27,Heavy Rain,24,36,69,Heavy Congestion,24.4,24.7,45.4,2.6,2.9
34,2022-07-28,Heavy Rain,25,37,145,Moderate Traffic,32.3,31,31,2.5,3.2
34,2022-08-02,Thunderstorm,32,99,105,Moderate Traffic,32.2,31.8,30.8,2.4,2.8
34,2022-08-11,Heavy Rain,30,97,86,Moderate Traffic,34.5,32.1,28.5,2.1,2.8
34,2022-08-16,Heavy Rain,26,89,80,Low Traffic,37.3,31.1,26.7,2.1,2.8
34,2022-08-17,Heavy Rain,24,97,91,Moderate Traffic,31.2,32.1,31.7,2.3,2.7
34,2022-08-20,Heavy Rain,30,91,71,Low Traffic,37.7,30.2,27,2.3,2.8
34,2022-08-21,Thunderstorm,32,75,106,Heavy Congestion,25.2,23.2,46.4,2.4,2.8
34,2022-08-26,Thunderstorm,30,37,155,Heavy Congestion,26.2,23.5,44.6,2.5,3.2
34,2022-08-27,Heavy Rain,28,51,50,Moderate Traffic,33.2,30.6,31.3,2,2.9
34,2022-08-28,Heavy Rain,30,85,106,Heavy Congestion,24,27.1,43.1,2.6,3.2
34,2022-08-29,Heavy Rain,25,64,156,Heavy Congestion,23.8,25.1,45.3,2.5,3.3
34,2022-09-07,Heavy Rain,26,52,132,Moderate Traffic,35.5,29.4,30.3,2,2.8
34,2022-09-14,Heavy Rain,26,76,103,Heavy Congestion,24.3,23.3,47,2.5,2.9
34,2022-09-18,Thunderstorm,25,50,125,Low Traffic,37.6,30.5,26.6,2.4,2.9
34,2022-10-07,Pleasant / Cool,25,8,78,Heavy Congestion,10.7,12.8,26.2,25.2,25.1
34,2022-10-10,Pleasant / Cool,25,4,150,Heavy Congestion,10.7,13.5,24.2,27.1,24.5
34,2022-10-17,Pleasant / Cool,29,6,46,Low Traffic,15.6,20.5,14.2,24.9,24.8
34,2022-10-18,Partly Cloudy,26,4,91,Moderate Traffic,22.3,26.5,22.2,15,14
34,2022-10-21,Partly Cloudy,24,4,75,Moderate Traffic,22.9,25.4,22.5,14.6,14.6
34,2022-10-26,Partly Cloudy,24,1,115,Low Traffic,27.1,24.7,19.3,14.6,14.3
34,2022-10-28,Clear / Sunny,23,1,71,Low Traffic,27.1,23.6,19.6,15,14.7
34,2022-10-30,Partly Cloudy,22,1,120,Low Traffic,23.9,26.4,21.1,14.3,14.3
34,2022-11-02,Pleasant / Cool,27,8,94,Moderate Traffic,14.6,19,18.2,23.4,24.8
34,2022-11-08,Partly Cloudy,32,2,59,Moderate Traffic,23.1,24.7,22.7,14.1,15.4
34,2022-11-13,Partly Cloudy,26,1,55,Moderate Traffic,22.4,23.5,23.8,15.1,15.2
34,2022-11-16,Partly Cloudy,22,10,97,Moderate Traffic,23.8,23.1,23,14.3,15.8
34,2022-11-20,Clear / Sunny,28,4,45,Moderate Traffic,22.3,23.8,24.6,15.2,14.1
34,2022-11-25,Pleasant / Cool,22,0,65,Moderate Traffic,15.5,17.5,18.1,23.9,25
34,2022-12-04,Pleasant / Cool,13,0,132,Heavy Congestion,10.8,14.9,24,26.6,23.7
34,2022-12-06,Pleasant / Cool,11,2,117,Low Traffic,16.4,21.1,14.9,23.4,24.2
34,2022-12-08,Pleasant / Cool,21,4,69,Moderate Traffic,15.3,19.6,16.1,23.7,25.3
34,2022-12-22,Pleasant / Cool,11,0,158,Heavy Congestion,11.7,13.6,25.1,25.9,23.7
34,2022-12-25,Pleasant / Cool,11,4,60,Moderate Traffic,15.6,18.5,18.5,22.6,24.8
35,2019-01-08,Pleasant / Cool,20,2,49,Low Traffic,16.8,19.8,14.8,23.3,25.3
35,2019-01-18,Pleasant / Cool,9,2,100,Low Traffic,17.1,20.3,16.7,23.1,22.8
35,2019-01-22,Pleasant / Cool,17,1,85,Heavy Congestion,10.5,13.1,24.4,27.1,24.9
35,2019-01-25,Pleasant / Cool,8,5,126,Moderate Traffic,14.3,19.2,17.8,23.5,25.2
35,2019-01-27,Pleasant / Cool,15,3,47,Moderate Traffic,15.8,19.5,17.4,23.5,23.8
35,2019-02-04,Pleasant / Cool,11,2,124,Low Traffic,16.8,19.5,16,22.9,24.8
35,2019-02-16,Pleasant / Cool,10,3,53,Heavy Congestion,10.4,14,25.8,27.2,22.6
35,2019-02-19,Pleasant / Cool,18,1,143,Heavy Congestion,11.2,14.6,23.7,26,24.5
35,2019-02-24,Pleasant / Cool,15,1,94,Heavy Congestion,10.1,13.8,24.1,27.8,24.2
35,2019-03-02,Partly Cloudy,26,0,142,Low Traffic,23.7,26.1,20,14.2,16
35,2019-03-03,Pleasant / Cool,32,3,154,Moderate Traffic,14.2,19.7,16,24.7,25.4
35,2019-03-06,Partly Cloudy,29,8,117,Low Traffic,25.8,24.9,20.3,13.8,15.2
35,2019-03-22,Partly Cloudy,30,7,148,Moderate Traffic,22,23.7,24.4,14.5,15.4
35,2019-04-02,Clear / Sunny,32,0,101,Moderate Traffic,21.2,24.9,21.7,16,16.2
35,2019-04-03,Clear / Sunny,31,0,45,Low Traffic,24,24,20.3,15.8,15.9
35,2019-04-14,Clear / Sunny,35,0,78,Low Traffic,23.6,26.3,18.7,15.6,15.8
35,2019-04-15,Clear / Sunny,34,0,154,Heavy Congestion,16.5,17.1,33.3,17.6,15.5
35,2019-04-30,Clear / Sunny,36,0,101,Low Traffic,24.9,25.3,19.7,15.3,14.8
35,2019-05-09,Clear / Sunny,34,0,53,Heavy Congestion,16.4,18.9,33.5,16.2,15
35,2019-05-11,Clear / Sunny,34,0,100,Moderate Traffic,24.1,24,23.2,14.4,14.3
35,2019-05-15,Clear / Sunny,34,0,113,Moderate Traffic,22.5,25.8,23,14.7,14
35,2019-05-20,Clear / Sunny,35,0,58,Moderate Traffic,22.8,24.3,23.3,14,15.6
35,2019-05-21,Clear / Sunny,30,0,98,Moderate Traffic,23.1,26.8,22.2,13.7,14.2
35,2019-06-11,Heavy Rain,25,71,58,Moderate Traffic,35.4,30.4,28.9,2.3,3
35,2019-06-15,Heavy Rain,26,84,132,Low Traffic,36.6,32.1,26.6,2,2.7
35,2019-06-18,Thunderstorm,25,49,72,Heavy Congestion,25.9,24.9,43.9,2.5,2.8
35,2019-06-25,Thunderstorm,28,81,68,Moderate Traffic,33,32.1,30.2,2,2.7
35,2019-06-26,Heavy Rain,24,101,107,Moderate Traffic,31.4,32.6,30.9,2.3,2.8
35,2019-07-06,Thunderstorm,28,57,144,Heavy Congestion,24.6,24.7,45.4,2.4,2.9
35,2019-07-07,Heavy Rain,27,48,67,Moderate Traffic,34.1,33.2,27.4,2.3,3
35,2019-07-13,Heavy Rain,25,42,50,Heavy Congestion,24.8,24.4,45.2,2.6,3
35,2019-07-24,Heavy Rain,26,38,122,Moderate Traffic,34.5,32.4,28.3,2.1,2.7
35,2019-07-25,Heavy Rain,32,47,66,Heavy Congestion,23.7,24.3,45.9,2.8,3.3
35,2019-08-10,Thunderstorm,32,75,157,Moderate Traffic,31.4,30.8,32.8,2.1,2.9
35,2019-08-20,Thunderstorm,26,102,63,Heavy Congestion,24.5,23.7,46.2,2.7,2.9
35,2019-08-24,Thunderstorm,24,62,105,Heavy Congestion,25,23.8,45.5,2.7,3
35,2019-08-30,Heavy Rain,28,59,136,Low Traffic,37.3,33.6,24,2.2,2.9
35,2019-08-31,Heavy Rain,26,58,71,Low Traffic,35,32.3,27.5,2.2,3
35,2019-09-03,Thunderstorm,29,85,118,Moderate Traffic,32.6,31.3,31.1,2.1,2.9
35,2019-09-09,Heavy Rain,24,77,155,Heavy Congestion,24.5,25.3,44.2,2.8,3.2
35,2019-09-10,Heavy Rain,27,71,94,Moderate Traffic,32.8,32.8,29.3,2.2,2.9
35,2019-09-13,Thunderstorm,27,86,53,Low Traffic,37.4,31.2,26.3,2.3,2.8
35,2019-09-18,Heavy Rain,28,68,142,Moderate Traffic,34,30.8,30.4,2.1,2.7
35,2019-09-19,Thunderstorm,31,89,47,Heavy Congestion,23.1,25.9,45.6,2.5,2.9
35,2019-09-28,Heavy Rain,31,30,55,Low Traffic,34.2,33.2,27.6,2.1,2.9
35,2019-09-30,Thunderstorm,24,110,80,Moderate Traffic,32,30.3,32.3,2.3,3.1
35,2019-10-05,Pleasant / Cool,28,6,120,Low Traffic,17.2,18.9,15.7,24.8,23.4
35,2019-10-06,Partly Cloudy,22,7,96,Moderate Traffic,22.2,26,22.9,14.5,14.4
35,2019-10-18,Partly Cloudy,23,2,98,Moderate Traffic,21.2,24.8,23.7,15.3,15
35,2019-10-23,Pleasant / Cool,22,7,55,Heavy Congestion,10.3,13.2,26,26.3,24.2
35,2019-10-26,Pleasant / Cool,30,7,141,Heavy Congestion,10.5,14.5,25.7,26.3,23
35,2019-10-27,Pleasant / Cool,28,8,120,Moderate Traffic,14.6,18.7,16.9,25.1,24.7
35,2019-11-04,Partly Cloudy,32,0,72,Heavy Congestion,18,19.5,31.5,16.5,14.5
35,2019-11-05,Pleasant / Cool,31,2,72,Moderate Traffic,14.3,18.9,18.4,23.1,25.3
35,2019-11-08,Clear / Sunny,26,1,47,Heavy Congestion,15.4,18.6,32.2,18.2,15.6
35,2019-11-10,Partly Cloudy,31,5,71,Moderate Traffic,21.7,26.3,22.6,15,14.4
35,2019-11-15,Clear / Sunny,31,0,50,Moderate Traffic,22.5,25.8,22.1,14.9,14.7
35,2019-11-21,Clear / Sunny,22,10,110,Low Traffic,25.4,26.4,20.4,14,13.8
35,2019-11-27,Pleasant / Cool,31,9,155,Heavy Congestion,11.7,13.9,25.5,26.3,22.6
35,2019-11-28,Pleasant / Cool,31,5,122,Heavy Congestion,10.5,14.4,24.1,28,23
35,2019-12-09,Pleasant / Cool,14,5,129,Moderate Traffic,15.5,17.9,18.9,24.1,23.6
35,2019-12-11,Pleasant / Cool,17,2,125,Heavy Congestion,10.8,13.1,23.9,28,24.2
35,2019-12-26,Pleasant / Cool,8,0,136,Heavy Congestion,10,13.4,24.9,28.6,23.1
35,2019-12-31,Pleasant / Cool,16,1,91,Moderate Traffic,14.7,19,17.7,24.4,24.2
35,2020-01-07,Pleasant / Cool,19,4,124,Low Traffic,16.1,19.7,15.1,25.2,23.9
35,2020-01-13,Pleasant / Cool,20,0,67,Heavy Congestion,11,13.7,25.9,25.4,24
35,2020-01-14,Pleasant / Cool,9,2,108,Moderate Traffic,14.8,20.3,18.1,23.4,23.4
35,2020-01-18,Pleasant / Cool,12,1,155,Low Traffic,16.3,19.8,14.6,24.4,24.9
35,2020-01-19,Pleasant / Cool,21,2,148,Moderate Traffic,15.9,18.5,18.8,22.4,24.4
35,2020-01-23,Pleasant / Cool,19,1,115,Low Traffic,15.9,20.6,15.8,24.7,23
35,2020-01-30,Pleasant / Cool,11,4,148,Low Traffic,18.1,19.4,14.6,24.5,23.4
35,2020-01-31,Pleasant / Cool,15,2,136,Moderate Traffic,15.6,18.8,17.4,24.8,23.4
35,2020-02-04,Pleasant / Cool,17,5,84,Heavy Congestion,9.7,14.2,26.1,28.2,21.8
35,2020-02-05,Pleasant / Cool,21,5,125,Moderate Traffic,15.1,18.9,18.6,22.1,25.3
35,2020-02-10,Pleasant / Cool,13,2,94,Low Traffic,16.2,20.3,15.6,24.3,23.6
35,2020-02-12,Pleasant / Cool,20,5,144,Heavy Congestion,10.1,13.4,25.8,25.5,25.2
35,2020-02-16,Pleasant / Cool,20,4,131,Heavy Congestion,10.3,13.7,24.4,27.3,24.3
35,2020-02-20,Pleasant / Cool,12,2,74,Heavy Congestion,10.3,14.4,23.4,27,24.9
35,2020-02-21,Pleasant / Cool,18,5,94,Low Traffic,17.7,19.5,15.8,22.9,24.1
35,2020-02-25,Pleasant / Cool,8,2,71,Moderate Traffic,15.1,20.1,16.5,23.4,24.9
35,2020-03-02,Partly Cloudy,22,8,86,Low Traffic,24.3,27.5,19.1,14.9,14.2
35,2020-03-03,Clear / Sunny,24,4,127,Heavy Congestion,16.7,20,32.4,16.2,14.7
35,2020-03-17,Pleasant / Cool,30,4,101,Heavy Congestion,11.4,13.7,24,27.8,23.1
35,2020-03-25,Pleasant / Cool,29,0,92,Heavy Congestion,10.2,15.2,23.5,25.5,25.6
35,2020-04-02,Clear / Sunny,36,0,71,Low Traffic,22.9,25.1,21,15,16
35,2020-04-05,Clear / Sunny,36,0,146,Heavy Congestion,16.3,18.1,32,18.7,14.9
35,2020-04-12,Clear / Sunny,30,0,87,Moderate Traffic,22.7,24.5,22.9,15.1,14.8
35,2020-04-24,Clear / Sunny,32,0,47,Heavy Congestion,17,18.5,30.5,18.5,15.5
35,2020-04-26,Clear / Sunny,35,0,81,Heavy Congestion,15.7,19,33.3,16.8,15.2
35,2020-05-03,Clear / Sunny,32,0,159,Moderate Traffic,22.7,25.5,22.3,13.9,15.6
35,2020-05-12,Clear / Sunny,34,0,149,Moderate Traffic,22.2,26,22.6,14.4,14.8
35,2020-05-17,Clear / Sunny,35,0,123,Heavy Congestion,14.9,19,34,17.3,14.8
35,2020-05-20,Clear / Sunny,30,0,108,Low Traffic,24.4,24.1,21.5,15.4,14.6
35,2020-05-22,Clear / Sunny,33,0,65,Low Traffic,24.2,25.8,20.9,14.1,15
35,2020-06-02,Heavy Rain,27,66,130,Low Traffic,38.5,31.7,24.5,2.3,3
35,2020-06-16,Heavy Rain,29,54,50,Moderate Traffic,31.8,33.2,30,2.1,2.9
35,2020-06-26,Heavy Rain,27,104,57,Heavy Congestion,23.3,23.7,46.9,2.8,3.3
35,2020-06-29,Heavy Rain,31,109,47,Moderate Traffic,33.9,31.9,28.9,2.3,3
35,2020-06-30,Heavy Rain,30,75,106,Moderate Traffic,31.5,31.2,31.9,2.4,3
35,2020-07-02,Thunderstorm,30,53,79,Moderate Traffic,34.8,29.8,30.2,2.2,3
35,2020-07-08,Heavy Rain,30,107,80,Heavy Congestion,24,26.8,43.2,2.8,3.2
35,2020-07-14,Thunderstorm,31,38,142,Moderate Traffic,33.1,32.3,29.1,2.4,3.1
35,2020-07-16,Heavy Rain,29,60,118,Low Traffic,38,30.7,26.2,2.3,2.8
35,2020-07-21,Thunderstorm,24,90,112,Heavy Congestion,23.7,23.5,47.4,2.5,2.9
35,2020-07-23,Thunderstorm,25,82,85,Moderate Traffic,33.7,31.3,29.7,2.2,3.1
35,2020-07-27,Heavy Rain,28,32,109,Moderate Traffic,34.1,30.3,30.4,2.2,3
35,2020-08-01,Thunderstorm,25,101,132,Low Traffic,36.2,33,25.5,2.3,3
35,2020-08-02,Heavy Rain,28,73,148,Heavy Congestion,24.3,24.7,45.5,2.5,3
35,2020-08-03,Thunderstorm,30,31,52,Low Traffic,36.8,31.7,26.1,2.1,3.3
35,2020-08-07,Heavy Rain,28,37,96,Heavy Congestion,26.3,24.3,43.7,2.6,3.1
35,2020-08-13,Heavy Rain,31,50,107,Moderate Traffic,31.4,34.2,29.2,2.1,3.1
35,2020-08-14,Heavy Rain,29,86,77,Heavy Congestion,26.2,24.9,42.8,2.7,3.4
35,2020-08-24,Thunderstorm,31,33,140,Low Traffic,36.6,31.9,26.5,2.1,2.9
35,2020-08-28,Heavy Rain,31,68,139,Low Traffic,34.8,33.5,26.6,2.2,2.9
35,2020-09-05,Heavy Rain,27,66,92,Moderate Traffic,33,33.6,28.5,2.2,2.7
35,2020-09-24,Heavy Rain,25,39,62,Low Traffic,35.3,32.2,27.3,2.2,3
35,2020-09-26,Heavy Rain,30,41,101,Moderate Traffic,32.4,33.2,29.4,2.2,2.8
35,2020-10-08,Pleasant / Cool,26,5,150,Heavy Congestion,11.2,13.1,23.7,26.9,25.1
35,2020-10-09,Pleasant / Cool,24,9,105,Low Traffic,16.5,19.4,15.9,24.9,23.3
35,2020-10-11,Partly Cloudy,28,3,152,Moderate Traffic,23.2,23.8,22.4,14.3,16.3
35,2020-10-17,Partly Cloudy,24,8,104,Low Traffic,23.9,24.3,21.1,16,14.7
35,2020-10-21,Clear / Sunny,32,10,88,Moderate Traffic,22.3,24.5,22.3,14.9,16
35,2020-10-25,Clear / Sunny,28,9,147,Low Traffic,25.6,25.7,20,14.9,13.8
35,2020-11-04,Partly Cloudy,22,7,141,Heavy Congestion,17,19.3,31.8,17.6,14.3
35,2020-11-22,Clear / Sunny,25,4,131,Moderate Traffic,22.8,25.1,23.5,15.2,13.4
35,2020-11-24,Partly Cloudy,27,2,126,Moderate Traffic,22.2,24.8,24,13.7,15.3
35,2020-12-04,Pleasant / Cool,11,3,121,Moderate Traffic,14.8,20.1,16.7,25.2,23.2
35,2020-12-08,Pleasant / Cool,15,1,63,Moderate Traffic,14.4,20.2,17.6,23.1,24.7
35,2020-12-11,Pleasant / Cool,13,4,85,Low Traffic,16.5,19.2,14.7,24.3,25.3
35,2020-12-26,Pleasant / Cool,18,1,160,Heavy Congestion,11.1,14.4,23,26.3,25.2
35,2021-01-03,Pleasant / Cool,22,1,59,Low Traffic,16.9,20.8,14.9,23.3,24.1
35,2021-01-08,Pleasant / Cool,21,3,139,Heavy Congestion,10.9,14.3,26.2,26.5,22.1
35,2021-01-09,Pleasant / Cool,19,2,108,Heavy Congestion,10.3,14.8,23.3,27.5,24.1
35,2021-01-10,Pleasant / Cool,8,5,98,Moderate Traffic,16,19.7,17.5,24.3,22.5
35,2021-01-15,Pleasant / Cool,9,1,74,Moderate Traffic,14.4,19.7,16.9,23.8,25.2
35,2021-01-23,Pleasant / Cool,17,1,113,Low Traffic,17.2,19,15,23.2,25.6
35,2021-01-27,Pleasant / Cool,18,4,125,Low Traffic,16.2,19.4,14.5,24.5,25.4
35,2021-01-29,Pleasant / Cool,15,2,146,Heavy Congestion,10.8,13.4,24.6,25.9,25.3
35,2021-02-01,Pleasant / Cool,8,5,119,Moderate Traffic,13.6,20.1,18.1,23.9,24.3
35,2021-02-03,Pleasant / Cool,11,2,140,Heavy Congestion,10.6,13.8,24.2,25.5,25.9
35,2021-02-08,Pleasant / Cool,9,2,102,Moderate Traffic,15.1,19.1,16.6,24.9,24.3
35,2021-02-10,Pleasant / Cool,18,5,141,Moderate Traffic,15.1,18.5,18.1,23.7,24.6
35,2021-02-14,Pleasant / Cool,15,4,100,Low Traffic,16.5,19.4,14.7,24.5,24.9
35,2021-02-23,Pleasant / Cool,22,1,55,Heavy Congestion,11.1,15.2,24,26.5,23.2
35,2021-02-24,Pleasant / Cool,10,5,109,Moderate Traffic,15.3,20,18.3,22.1,24.3
35,2021-03-02,Pleasant / Cool,28,2,65,Heavy Congestion,10.5,13.3,25.1,26.7,24.4
35,2021-03-13,Pleasant / Cool,25,0,97,Heavy Congestion,9.9,13.9,23.8,27.5,24.9
35,2021-03-15,Clear / Sunny,30,5,130,Moderate Traffic,21,26.2,23.7,14.6,14.5
35,2021-03-30,Partly Cloudy,29,5,150,Low Traffic,23.6,26.8,19.4,15,15.2
35,2021-04-13,Clear / Sunny,32,0,150,Low Traffic,25,24.1,20.1,15.4,15.4
35,2021-04-18,Clear / Sunny,36,0,80,Heavy Congestion,15.1,19.5,34,16.4,15
35,2021-04-19,Clear / Sunny,34,0,136,Heavy Congestion,17.1,19.3,32.3,17.2,14.1
35,2021-05-07,Clear / Sunny,32,0,101,Heavy Congestion,16.6,19.2,33.4,15.6,15.2
35,2021-05-20,Clear / Sunny,36,0,55,Low Traffic,25.5,25.4,19.7,15.2,14.2
35,2021-05-21,Clear / Sunny,36,0,152,Heavy Congestion,15.9,18.4,32.6,18.1,15
35,2021-05-29,Clear / Sunny,30,0,106,Heavy Congestion,15.8,19.2,33.4,17.2,14.4
35,2021-06-02,Thunderstorm,25,85,133,Low Traffic,34.7,31.9,28.3,2.3,2.8
35,2021-06-05,Thunderstorm,32,108,98,Moderate Traffic,33.2,32,29.3,2.3,3.2
35,2021-06-06,Thunderstorm,29,108,97,Heavy Congestion,24.2,22.6,47.6,2.5,3.1
35,2021-06-12,Thunderstorm,26,66,100,Moderate Traffic,33.9,30.6,30.2,2.2,3.1
35,2021-06-14,Heavy Rain,29,69,99,Low Traffic,35.4,32.1,27.2,2.4,2.9
35,2021-06-15,Thunderstorm,25,41,160,Low Traffic,36.6,31.9,26.6,2.1,2.8
35,2021-06-29,Heavy Rain,28,101,54,Heavy Congestion,24.3,24.8,45,2.7,3.2
35,2021-07-13,Heavy Rain,29,42,82,Low Traffic,36.2,30.8,27.8,2.3,2.9
35,2021-08-06,Heavy Rain,27,96,62,Heavy Congestion,23,25.8,45.7,2.5,3
35,2021-08-07,Heavy Rain,28,78,73,Heavy Congestion,23.7,26.4,44.4,2.6,2.9
35,2021-08-09,Heavy Rain,31,60,52,Heavy Congestion,24.1,24.7,45.3,2.7,3.2
35,2021-08-14,Heavy Rain,31,56,110,Heavy Congestion,25.9,25.3,43.1,2.6,3.1
35,2021-08-16,Thunderstorm,29,103,131,Moderate Traffic,31.1,30.4,33.2,2.1,3.2
35,2021-08-26,Heavy Rain,28,42,52,Moderate Traffic,34,32.5,28.5,2.2,2.8
35,2021-08-28,Thunderstorm,28,88,48,Heavy Congestion,24.2,25.3,44.9,2.6,3
35,2021-08-31,Thunderstorm,28,81,143,Heavy Congestion,24.6,24.7,45.1,2.6,3
35,2021-09-08,Heavy Rain,25,62,145,Moderate Traffic,31,33.5,30.4,2.2,2.9
35,2021-09-15,Heavy Rain,30,76,50,Low Traffic,35.5,32.5,26.6,2.3,3.1
35,2021-09-16,Heavy Rain,30,81,93,Moderate Traffic,33.9,31.9,29.3,2.2,2.7
35,2021-09-21,Heavy Rain,29,78,93,Heavy Congestion,23.7,24.6,45.7,2.8,3.2
35,2021-09-23,Heavy Rain,29,104,150,Heavy Congestion,25.7,24.2,44.3,2.7,3.1
35,2021-10-01,Pleasant / Cool,28,5,130,Low Traffic,18.2,18.2,16.6,22.7,24.3
35,2021-10-04,Partly Cloudy,30,8,107,Moderate Traffic,20.4,24.8,23.9,15.6,15.3
35,2021-10-10,Partly Cloudy,26,0,136,Heavy Congestion,16.4,18.5,33.3,17.6,14.2
35,2021-10-20,Partly Cloudy,25,7,94,Heavy Congestion,15.7,18.7,33.4,16.8,15.4
35,2021-10-28,Pleasant / Cool,32,7,140,Heavy Congestion,10.6,14.4,23.5,28.9,22.6
35,2021-11-02,Pleasant / Cool,22,1,113,Low Traffic,15.7,19.8,16,23.7,24.8
35,2021-11-08,Partly Cloudy,23,3,134,Moderate Traffic,23.1,25.9,22.1,14.2,14.7
35,2021-11-09,Pleasant / Cool,32,2,106,Moderate Traffic,13.7,20.2,18.1,24.2,23.8
35,2021-11-18,Partly Cloudy,22,3,133,Heavy Congestion,15.9,19.4,32.5,16.6,15.6
35,2021-11-20,Clear / Sunny,23,2,79,Moderate Traffic,23.7,25,22.5,13.8,15
35,2021-11-21,Clear / Sunny,31,7,77,Moderate Traffic,22,24.3,22.8,15.3,15.6
35,2021-11-24,Pleasant / Cool,25,10,137,Low Traffic,17.3,18.5,15.9,24.4,23.9
35,2021-11-29,Clear / Sunny,27,3,80,Low Traffic,25.9,25.2,18.9,14.3,15.7
35,2021-12-06,Pleasant / Cool,8,0,46,Heavy Congestion,11.1,14,26.1,25.8,23
35,2021-12-17,Pleasant / Cool,14,3,53,Heavy Congestion,11.2,13,24.6,28.3,22.9
35,2021-12-18,Pleasant / Cool,8,3,78,Moderate Traffic,14.6,20,17.2,24.7,23.5
35,2021-12-24,Pleasant / Cool,18,1,110,Low Traffic,17.9,18.2,15.8,24.1,24
35,2022-01-06,Pleasant / Cool,16,0,72,Moderate Traffic,15.6,20.4,17.6,22.7,23.7
35,2022-01-13,Pleasant / Cool,9,4,100,Low Traffic,17.1,20.3,16,22.1,24.5
35,2022-01-18,Pleasant / Cool,20,0,143,Moderate Traffic,16.4,19.3,18.1,22.9,23.3
35,2022-01-21,Pleasant / Cool,10,2,68,Moderate Traffic,15.5,19.1,18.1,23.7,23.6
35,2022-01-24,Pleasant / Cool,22,2,121,Low Traffic,17.1,17.7,15.6,24.7,24.9
35,2022-01-26,Pleasant / Cool,13,2,93,Low Traffic,18,19.9,15.3,22.5,24.3
35,2022-01-31,Pleasant / Cool,17,5,66,Moderate Traffic,16.2,20.4,17.7,22.9,22.8
35,2022-02-09,Pleasant / Cool,17,5,70,Low Traffic,18.1,19.7,16,23.1,23.1
35,2022-02-12,Pleasant / Cool,11,0,96,Heavy Congestion,9.9,13.3,26.5,26,24.3
35,2022-02-16,Pleasant / Cool,21,1,139,Heavy Congestion,10.5,14.9,24.6,26.5,23.5
35,2022-02-17,Pleasant / Cool,8,3,124,Heavy Congestion,11.2,14.8,24.5,24.4,25.1
35,2022-02-18,Pleasant / Cool,8,5,107,Low Traffic,17.1,18.6,16.1,23,25.2
35,2022-02-27,Pleasant / Cool,12,1,147,Moderate Traffic,14.7,18.8,18.3,23.5,24.7
35,2022-02-28,Pleasant / Cool,21,5,47,Low Traffic,15.6,19.3,15.4,25,24.7
35,2022-03-03,Pleasant / Cool,32,10,62,Low Traffic,15.9,19.9,15.5,22.8,25.9
35,2022-03-04,Pleasant / Cool,28,1,144,Moderate Traffic,15.7,18.8,16.3,25.4,23.8
35,2022-03-12,Clear / Sunny,30,10,137,Heavy Congestion,16.6,18.9,33.1,17,14.4
35,2022-03-14,Pleasant / Cool,23,3,49,Low Traffic,16.2,20.1,15.8,24.3,23.6
35,2022-03-15,Pleasant / Cool,32,5,67,Low Traffic,17.4,19.4,15.9,24.6,22.7
35,2022-03-22,Pleasant / Cool,29,2,45,Moderate Traffic,15,19.8,17.2,24.2,23.8
35,2022-03-27,Pleasant / Cool,28,9,48,Low Traffic,17.5,20.7,15.8,23.3,22.7
35,2022-03-30,Pleasant / Cool,32,3,53,Heavy Congestion,10.1,14.5,26.3,25.7,23.4
35,2022-03-31,Clear / Sunny,23,5,133,Low Traffic,23.6,25.8,20,14.6,16
35,2022-04-24,Clear / Sunny,31,0,67,Low Traffic,25.4,24.5,20.4,14.4,15.3
35,2022-04-25,Clear / Sunny,34,0,155,Heavy Congestion,15.7,17.8,32.5,18.1,15.9
35,2022-04-27,Clear / Sunny,35,0,92,Low Traffic,23.6,25.4,20.3,16.4,14.3
35,2022-04-28,Clear / Sunny,30,0,130,Moderate Traffic,23.9,23.9,22.4,15.4,14.4
35,2022-05-01,Clear / Sunny,32,0,120,Heavy Congestion,16.9,18.4,33.1,16.5,15.1
35,2022-05-06,Clear / Sunny,36,0,139,Heavy Congestion,15.1,19.3,34.1,15.9,15.6
