trip_id,stand_name,location_id,trip_time,vehicles_available,trips_completed,demand_level
6278,Central Station Transit Hub,29,2021-04-24 17:00:00+00,12,34,Balanced
6279,Central Station Transit Hub,29,2021-04-28 11:00:00+00,13,57,Balanced
6280,Central Station Transit Hub,29,2021-04-30 08:00:00+00,20,12,Balanced
6281,ISBT Main Bus Terminal,29,2021-05-01 08:00:00+00,15,16,Balanced
6282,ISBT Main Bus Terminal,29,2021-05-02 08:00:00+00,5,30,Balanced
6283,Central Station Transit Hub,29,2021-05-07 11:00:00+00,17,26,Balanced
6284,Central Station Transit Hub,29,2021-05-09 14:00:00+00,11,36,Balanced
6285,ISBT Main Bus Terminal,29,2021-05-18 17:00:00+00,25,65,Balanced
6286,Central Station Transit Hub,29,2021-05-24 17:00:00+00,22,17,Balanced
6287,Central Station Transit Hub,29,2021-05-28 17:00:00+00,9,43,Balanced
6288,ISBT Main Bus Terminal,29,2021-05-29 08:00:00+00,20,51,Balanced
6289,ISBT Main Bus Terminal,29,2021-06-09 14:00:00+00,23,41,Balanced
6290,Central Station Transit Hub,29,2021-06-18 11:00:00+00,17,58,Balanced
6291,Central Station Transit Hub,29,2021-06-19 17:00:00+00,25,36,Balanced
6292,ISBT Main Bus Terminal,29,2021-06-20 11:00:00+00,6,73,High Demand
6293,Central Station Transit Hub,29,2021-06-25 11:00:00+00,25,57,Balanced
6294,Central Station Transit Hub,29,2021-06-26 14:00:00+00,18,41,Balanced
6295,ISBT Main Bus Terminal,29,2021-06-27 20:00:00+00,9,36,Balanced
6296,Central Station Transit Hub,29,2021-07-02 14:00:00+00,8,33,Balanced
6297,Central Station Transit Hub,29,2021-07-03 08:00:00+00,26,25,Low Demand
6298,ISBT Main Bus Terminal,29,2021-07-12 17:00:00+00,28,70,Low Demand
6299,Central Station Transit Hub,29,2021-07-20 14:00:00+00,25,56,Balanced
6300,Central Station Transit Hub,29,2021-07-25 17:00:00+00,33,66,Low Demand
6301,Central Station Transit Hub,29,2021-09-01 11:00:00+00,13,46,Balanced
6302,ISBT Main Bus Terminal,29,2021-09-06 20:00:00+00,32,39,Low Demand
6303,Central Station Transit Hub,29,2021-09-17 14:00:00+00,31,40,Low Demand
6304,ISBT Main Bus Terminal,29,2021-09-22 20:00:00+00,30,37,Low Demand
6305,ISBT Main Bus Terminal,29,2021-09-25 20:00:00+00,31,53,Low Demand
6306,Central Station Transit Hub,29,2021-10-05 17:00:00+00,25,57,Balanced
6307,Central Station Transit Hub,29,2021-10-07 11:00:00+00,5,51,High Demand
6308,Central Station Transit Hub,29,2021-10-18 20:00:00+00,4,23,Balanced
6309,ISBT Main Bus Terminal,29,2021-10-23 20:00:00+00,18,19,Balanced
6310,Central Station Transit Hub,29,2021-10-24 14:00:00+00,2,23,Balanced
6311,Central Station Transit Hub,29,2021-10-29 17:00:00+00,5,62,High Demand
6312,ISBT Main Bus Terminal,29,2021-11-03 14:00:00+00,2,64,High Demand
6313,ISBT Main Bus Terminal,29,2021-11-10 11:00:00+00,24,56,Balanced
6314,ISBT Main Bus Terminal,29,2021-11-13 17:00:00+00,34,25,Low Demand
6315,ISBT Main Bus Terminal,29,2021-11-28 11:00:00+00,12,67,Balanced
6316,ISBT Main Bus Terminal,29,2021-11-29 17:00:00+00,15,39,Balanced
6317,Central Station Transit Hub,29,2021-12-06 11:00:00+00,11,79,Balanced
6318,ISBT Main Bus Terminal,29,2021-12-22 14:00:00+00,14,45,Balanced
6319,Central Station Transit Hub,29,2021-12-24 17:00:00+00,10,46,Balanced
6320,ISBT Main Bus Terminal,29,2021-12-29 20:00:00+00,2,42,Balanced
6321,Central Station Transit Hub,29,2021-12-30 08:00:00+00,9,80,High Demand
6322,ISBT Main Bus Terminal,29,2022-01-05 08:00:00+00,10,34,Balanced
6323,Central Station Transit Hub,29,2022-01-10 20:00:00+00,17,41,Balanced
6324,ISBT Main Bus Terminal,29,2022-01-11 11:00:00+00,35,72,Low Demand
6325,ISBT Main Bus Terminal,29,2022-01-17 11:00:00+00,34,18,Low Demand
6326,Central Station Transit Hub,29,2022-01-21 14:00:00+00,24,53,Balanced
6327,Central Station Transit Hub,29,2022-01-26 17:00:00+00,5,14,Balanced
6328,Central Station Transit Hub,29,2022-02-05 20:00:00+00,11,47,Balanced
6329,ISBT Main Bus Terminal,29,2022-02-06 14:00:00+00,29,37,Low Demand
6330,Central Station Transit Hub,29,2022-02-11 20:00:00+00,18,67,Balanced
6331,Central Station Transit Hub,29,2022-02-17 14:00:00+00,8,73,High Demand
6332,Central Station Transit Hub,29,2022-02-22 17:00:00+00,8,12,Balanced
6333,Central Station Transit Hub,29,2022-03-06 08:00:00+00,11,26,Balanced
6334,Central Station Transit Hub,29,2022-03-22 17:00:00+00,18,21,Balanced
6335,ISBT Main Bus Terminal,29,2022-03-23 20:00:00+00,34,42,Low Demand
6336,Central Station Transit Hub,29,2022-03-31 14:00:00+00,21,11,Balanced
6337,Central Station Transit Hub,29,2022-04-05 11:00:00+00,6,16,Balanced
6338,ISBT Main Bus Terminal,29,2022-04-08 11:00:00+00,24,61,Balanced
6339,Central Station Transit Hub,29,2022-04-10 20:00:00+00,32,31,Low Demand
6340,Central Station Transit Hub,29,2022-04-13 14:00:00+00,16,58,Balanced
6341,Central Station Transit Hub,29,2022-04-18 08:00:00+00,32,22,Low Demand
6342,Central Station Transit Hub,29,2022-04-20 17:00:00+00,32,30,Low Demand
6343,ISBT Main Bus Terminal,29,2022-04-22 11:00:00+00,9,69,High Demand
6344,ISBT Main Bus Terminal,29,2022-04-26 11:00:00+00,35,23,Low Demand
6345,Central Station Transit Hub,29,2022-05-02 08:00:00+00,22,68,Balanced
6346,Central Station Transit Hub,29,2022-05-03 20:00:00+00,25,49,Balanced
6347,ISBT Main Bus Terminal,29,2022-05-06 11:00:00+00,32,60,Low Demand
6348,Central Station Transit Hub,29,2022-05-08 14:00:00+00,5,52,High Demand
6349,ISBT Main Bus Terminal,29,2022-05-22 17:00:00+00,17,11,Balanced
6350,Central Station Transit Hub,29,2022-05-24 08:00:00+00,29,78,Low Demand
6351,ISBT Main Bus Terminal,29,2022-06-04 08:00:00+00,12,76,Balanced
6352,ISBT Main Bus Terminal,29,2022-06-05 14:00:00+00,5,19,Balanced
6353,Central Station Transit Hub,29,2022-06-20 11:00:00+00,26,48,Low Demand
6354,ISBT Main Bus Terminal,29,2022-06-27 08:00:00+00,29,53,Low Demand
6355,ISBT Main Bus Terminal,29,2022-06-28 11:00:00+00,33,24,Low Demand
6356,ISBT Main Bus Terminal,29,2022-06-30 17:00:00+00,10,11,Balanced
6357,Central Station Transit Hub,29,2022-07-31 17:00:00+00,9,32,Balanced
6358,ISBT Main Bus Terminal,29,2022-08-04 08:00:00+00,5,49,Balanced
6359,ISBT Main Bus Terminal,29,2022-08-09 08:00:00+00,2,35,Balanced
6360,Central Station Transit Hub,29,2022-08-12 20:00:00+00,3,49,Balanced
6361,Central Station Transit Hub,29,2022-08-13 20:00:00+00,35,48,Low Demand
6362,ISBT Main Bus Terminal,29,2022-09-10 11:00:00+00,22,67,Balanced
6363,Central Station Transit Hub,29,2022-09-16 14:00:00+00,14,13,Balanced
6364,ISBT Main Bus Terminal,29,2022-09-17 17:00:00+00,18,41,Balanced
6365,Central Station Transit Hub,29,2022-09-29 08:00:00+00,11,27,Balanced
6366,ISBT Main Bus Terminal,29,2022-10-01 20:00:00+00,5,33,Balanced
6367,Central Station Transit Hub,29,2022-10-02 17:00:00+00,5,55,High Demand
6368,ISBT Main Bus Terminal,29,2022-10-09 17:00:00+00,32,69,Low Demand
6369,ISBT Main Bus Terminal,29,2022-10-11 11:00:00+00,14,71,Balanced
6370,Central Station Transit Hub,29,2022-10-13 14:00:00+00,9,66,High Demand
6371,Central Station Transit Hub,29,2022-10-16 17:00:00+00,12,75,Balanced
6372,Central Station Transit Hub,29,2022-10-18 14:00:00+00,27,21,Low Demand
6373,Central Station Transit Hub,29,2022-10-21 11:00:00+00,5,78,High Demand
6374,Central Station Transit Hub,29,2022-10-23 20:00:00+00,35,16,Low Demand
6375,ISBT Main Bus Terminal,29,2022-10-26 14:00:00+00,23,26,Balanced
6376,Central Station Transit Hub,29,2022-11-02 08:00:00+00,14,38,Balanced
6377,ISBT Main Bus Terminal,29,2022-11-17 17:00:00+00,3,41,Balanced
6378,ISBT Main Bus Terminal,29,2022-12-14 08:00:00+00,13,41,Balanced
6379,ISBT Main Bus Terminal,29,2022-12-24 08:00:00+00,12,59,Balanced
6380,Central Station Transit Hub,29,2022-12-25 20:00:00+00,9,78,High Demand
6381,ISBT Main Bus Terminal,30,2019-01-07 20:00:00+00,20,33,Balanced
6382,Central Station Transit Hub,30,2019-01-13 14:00:00+00,26,30,Low Demand
6383,ISBT Main Bus Terminal,30,2019-01-15 14:00:00+00,21,36,Balanced
6384,ISBT Main Bus Terminal,30,2019-01-22 20:00:00+00,2,18,Balanced
6385,ISBT Main Bus Terminal,30,2019-01-26 20:00:00+00,33,50,Low Demand
6386,Central Station Transit Hub,30,2019-01-30 17:00:00+00,21,53,Balanced
6387,Central Station Transit Hub,30,2019-02-07 14:00:00+00,13,64,Balanced
6388,ISBT Main Bus Terminal,30,2019-02-16 17:00:00+00,33,65,Low Demand
6389,ISBT Main Bus Terminal,30,2019-02-17 17:00:00+00,35,20,Low Demand
6390,Central Station Transit Hub,30,2019-02-23 17:00:00+00,16,60,Balanced
6391,Central Station Transit Hub,30,2019-03-01 08:00:00+00,2,43,Balanced
6392,ISBT Main Bus Terminal,30,2019-03-02 20:00:00+00,33,62,Low Demand
6393,Central Station Transit Hub,30,2019-03-05 14:00:00+00,18,54,Balanced
6394,ISBT Main Bus Terminal,30,2019-03-06 08:00:00+00,12,54,Balanced
6395,Central Station Transit Hub,30,2019-03-16 20:00:00+00,31,25,Low Demand
6396,Central Station Transit Hub,30,2019-03-24 11:00:00+00,17,53,Balanced
6397,Central Station Transit Hub,30,2019-04-01 11:00:00+00,18,21,Balanced
6398,ISBT Main Bus Terminal,30,2019-04-18 20:00:00+00,13,40,Balanced
6399,ISBT Main Bus Terminal,30,2019-04-21 17:00:00+00,9,24,Balanced
6400,Central Station Transit Hub,30,2019-04-25 17:00:00+00,34,48,Low Demand
6401,ISBT Main Bus Terminal,30,2019-05-11 14:00:00+00,14,41,Balanced
6402,Central Station Transit Hub,30,2019-05-20 08:00:00+00,32,66,Low Demand
6403,Central Station Transit Hub,30,2019-06-09 08:00:00+00,2,77,High Demand
6404,ISBT Main Bus Terminal,30,2019-06-13 17:00:00+00,5,11,Balanced
6405,Central Station Transit Hub,30,2019-06-18 11:00:00+00,31,14,Low Demand
6406,ISBT Main Bus Terminal,30,2019-06-21 08:00:00+00,14,78,Balanced
6407,Central Station Transit Hub,30,2019-07-02 08:00:00+00,22,62,Balanced
6408,ISBT Main Bus Terminal,30,2019-07-03 20:00:00+00,14,46,Balanced
6409,ISBT Main Bus Terminal,30,2019-07-05 11:00:00+00,8,43,Balanced
6410,Central Station Transit Hub,30,2019-07-19 11:00:00+00,14,51,Balanced
6411,ISBT Main Bus Terminal,30,2019-07-29 17:00:00+00,25,62,Balanced
6412,Central Station Transit Hub,30,2019-08-02 17:00:00+00,31,56,Low Demand
6413,ISBT Main Bus Terminal,30,2019-08-06 14:00:00+00,29,54,Low Demand
6414,ISBT Main Bus Terminal,30,2019-08-08 11:00:00+00,35,70,Low Demand
6415,Central Station Transit Hub,30,2019-08-12 20:00:00+00,9,16,Balanced
6416,ISBT Main Bus Terminal,30,2019-08-17 17:00:00+00,9,10,Balanced
6417,Central Station Transit Hub,30,2019-09-01 11:00:00+00,30,60,Low Demand
6418,ISBT Main Bus Terminal,30,2019-09-02 08:00:00+00,31,14,Low Demand
6419,Central Station Transit Hub,30,2019-09-07 17:00:00+00,27,22,Low Demand
6420,Central Station Transit Hub,30,2019-09-09 20:00:00+00,22,65,Balanced
6421,ISBT Main Bus Terminal,30,2019-09-23 08:00:00+00,15,25,Balanced
6422,Central Station Transit Hub,30,2019-09-28 11:00:00+00,9,60,High Demand
6423,ISBT Main Bus Terminal,30,2019-10-25 17:00:00+00,16,12,Balanced
6424,ISBT Main Bus Terminal,30,2019-10-26 17:00:00+00,10,59,Balanced
6425,Central Station Transit Hub,30,2019-10-29 20:00:00+00,13,28,Balanced
6426,Central Station Transit Hub,30,2019-10-31 08:00:00+00,16,70,Balanced
6427,Central Station Transit Hub,30,2019-11-07 11:00:00+00,20,18,Balanced
6428,Central Station Transit Hub,30,2019-11-10 17:00:00+00,12,39,Balanced
6429,ISBT Main Bus Terminal,30,2019-11-18 17:00:00+00,7,53,High Demand
6430,ISBT Main Bus Terminal,30,2019-11-25 17:00:00+00,6,38,Balanced
6431,ISBT Main Bus Terminal,30,2019-11-27 11:00:00+00,3,12,Balanced
6432,Central Station Transit Hub,30,2019-11-28 08:00:00+00,21,60,Balanced
6433,Central Station Transit Hub,30,2019-11-30 20:00:00+00,7,52,High Demand
6434,Central Station Transit Hub,30,2019-12-06 11:00:00+00,29,56,Low Demand
6435,ISBT Main Bus Terminal,30,2019-12-10 08:00:00+00,16,59,Balanced
6436,Central Station Transit Hub,30,2019-12-15 08:00:00+00,26,69,Low Demand
6437,Central Station Transit Hub,30,2019-12-16 20:00:00+00,14,46,Balanced
6438,ISBT Main Bus Terminal,30,2020-01-06 11:00:00+00,26,80,Low Demand
6439,Central Station Transit Hub,30,2020-01-13 08:00:00+00,34,36,Low Demand
6440,Central Station Transit Hub,30,2020-01-15 20:00:00+00,14,73,Balanced
6441,ISBT Main Bus Terminal,30,2020-01-26 11:00:00+00,12,60,Balanced
6442,Central Station Transit Hub,30,2020-01-28 14:00:00+00,2,57,High Demand
6443,Central Station Transit Hub,30,2020-01-30 08:00:00+00,27,25,Low Demand
6444,ISBT Main Bus Terminal,30,2020-02-08 08:00:00+00,2,15,Balanced
6445,Central Station Transit Hub,30,2020-02-24 14:00:00+00,25,73,Balanced
6446,ISBT Main Bus Terminal,30,2020-03-01 11:00:00+00,8,50,Balanced
6447,ISBT Main Bus Terminal,30,2020-03-03 14:00:00+00,22,21,Balanced
6448,ISBT Main Bus Terminal,30,2020-03-16 20:00:00+00,21,23,Balanced
6449,ISBT Main Bus Terminal,30,2020-03-18 11:00:00+00,16,55,Balanced
6450,Central Station Transit Hub,30,2020-03-21 20:00:00+00,35,30,Low Demand
6451,ISBT Main Bus Terminal,30,2020-03-22 08:00:00+00,14,14,Balanced
6452,Central Station Transit Hub,30,2020-03-28 20:00:00+00,20,30,Balanced
6453,ISBT Main Bus Terminal,30,2020-04-03 11:00:00+00,26,73,Low Demand
6454,ISBT Main Bus Terminal,30,2020-04-06 20:00:00+00,4,65,High Demand
6455,Central Station Transit Hub,30,2020-04-12 20:00:00+00,29,33,Low Demand
6456,ISBT Main Bus Terminal,30,2020-04-14 20:00:00+00,19,27,Balanced
6457,ISBT Main Bus Terminal,30,2020-04-17 11:00:00+00,21,49,Balanced
6458,Central Station Transit Hub,30,2020-05-06 17:00:00+00,18,52,Balanced
6459,Central Station Transit Hub,30,2020-05-07 20:00:00+00,6,39,Balanced
6460,Central Station Transit Hub,30,2020-05-16 17:00:00+00,2,17,Balanced
6461,ISBT Main Bus Terminal,30,2020-05-17 11:00:00+00,5,69,High Demand
6462,ISBT Main Bus Terminal,30,2020-05-18 20:00:00+00,6,63,High Demand
6463,Central Station Transit Hub,30,2020-05-19 14:00:00+00,29,46,Low Demand
6464,ISBT Main Bus Terminal,30,2020-05-21 14:00:00+00,20,54,Balanced
6465,ISBT Main Bus Terminal,30,2020-05-27 20:00:00+00,12,78,Balanced
6466,ISBT Main Bus Terminal,30,2020-05-31 17:00:00+00,32,30,Low Demand
6467,ISBT Main Bus Terminal,30,2020-06-11 11:00:00+00,24,35,Balanced
6468,Central Station Transit Hub,30,2020-08-06 11:00:00+00,27,36,Low Demand
6469,Central Station Transit Hub,30,2020-08-12 17:00:00+00,25,68,Balanced
6470,ISBT Main Bus Terminal,30,2020-08-16 14:00:00+00,25,60,Balanced
6471,ISBT Main Bus Terminal,30,2020-08-20 17:00:00+00,7,75,High Demand
6472,Central Station Transit Hub,30,2020-08-27 14:00:00+00,16,32,Balanced
6473,Central Station Transit Hub,30,2020-09-08 11:00:00+00,29,21,Low Demand
6474,Central Station Transit Hub,30,2020-09-25 08:00:00+00,28,77,Low Demand
6475,Central Station Transit Hub,30,2020-10-27 14:00:00+00,30,73,Low Demand
6476,Central Station Transit Hub,30,2020-10-30 20:00:00+00,28,74,Low Demand
6477,Central Station Transit Hub,30,2020-11-05 17:00:00+00,9,68,High Demand
6478,ISBT Main Bus Terminal,30,2020-11-08 11:00:00+00,18,34,Balanced
6479,Central Station Transit Hub,30,2020-11-22 14:00:00+00,8,64,High Demand
6480,Central Station Transit Hub,30,2020-11-23 17:00:00+00,25,43,Balanced
6481,Central Station Transit Hub,30,2020-11-26 14:00:00+00,19,14,Balanced
6482,ISBT Main Bus Terminal,30,2020-11-29 11:00:00+00,24,58,Balanced
6483,Central Station Transit Hub,30,2020-12-09 20:00:00+00,11,79,Balanced
6484,Central Station Transit Hub,30,2020-12-16 20:00:00+00,15,59,Balanced
6485,Central Station Transit Hub,30,2020-12-26 08:00:00+00,34,28,Low Demand
6486,Central Station Transit Hub,30,2021-01-08 11:00:00+00,24,58,Balanced
6487,Central Station Transit Hub,30,2021-01-12 11:00:00+00,13,67,Balanced
6488,ISBT Main Bus Terminal,30,2021-01-17 17:00:00+00,33,40,Low Demand
6489,ISBT Main Bus Terminal,30,2021-01-20 20:00:00+00,5,67,High Demand
6490,ISBT Main Bus Terminal,30,2021-01-28 11:00:00+00,17,28,Balanced
6491,ISBT Main Bus Terminal,30,2021-01-31 14:00:00+00,6,26,Balanced
6492,Central Station Transit Hub,30,2021-02-04 11:00:00+00,28,67,Low Demand
6493,Central Station Transit Hub,30,2021-02-20 08:00:00+00,2,33,Balanced
6494,Central Station Transit Hub,30,2021-03-01 08:00:00+00,21,29,Balanced
6495,ISBT Main Bus Terminal,30,2021-03-05 11:00:00+00,32,38,Low Demand
6496,Central Station Transit Hub,30,2021-03-11 20:00:00+00,8,63,High Demand
6497,Central Station Transit Hub,30,2021-03-14 17:00:00+00,13,42,Balanced
6498,Central Station Transit Hub,30,2021-04-03 20:00:00+00,16,46,Balanced
6499,ISBT Main Bus Terminal,30,2021-04-28 20:00:00+00,14,54,Balanced
6500,ISBT Main Bus Terminal,30,2021-05-01 11:00:00+00,5,80,High Demand
6501,ISBT Main Bus Terminal,30,2021-05-02 17:00:00+00,24,29,Balanced
6502,ISBT Main Bus Terminal,30,2021-05-03 14:00:00+00,13,33,Balanced
6503,Central Station Transit Hub,30,2021-05-08 20:00:00+00,20,40,Balanced
6504,Central Station Transit Hub,30,2021-05-12 20:00:00+00,26,17,Low Demand
6505,ISBT Main Bus Terminal,30,2021-05-15 08:00:00+00,22,17,Balanced
6506,Central Station Transit Hub,30,2021-05-20 11:00:00+00,31,74,Low Demand
6507,Central Station Transit Hub,30,2021-05-27 08:00:00+00,27,35,Low Demand
6508,ISBT Main Bus Terminal,30,2021-05-29 17:00:00+00,10,64,Balanced
6509,Central Station Transit Hub,30,2021-05-30 11:00:00+00,29,20,Low Demand
6510,ISBT Main Bus Terminal,30,2021-06-02 14:00:00+00,29,56,Low Demand
6511,ISBT Main Bus Terminal,30,2021-06-21 14:00:00+00,6,64,High Demand
6512,ISBT Main Bus Terminal,30,2021-06-24 17:00:00+00,6,76,High Demand
6513,ISBT Main Bus Terminal,30,2021-06-26 08:00:00+00,7,29,Balanced
6514,Central Station Transit Hub,30,2021-06-28 17:00:00+00,11,28,Balanced
6515,ISBT Main Bus Terminal,30,2021-06-30 11:00:00+00,34,10,Low Demand
6516,ISBT Main Bus Terminal,30,2021-07-07 17:00:00+00,17,78,Balanced
6517,Central Station Transit Hub,30,2021-07-15 08:00:00+00,13,71,Balanced
6518,ISBT Main Bus Terminal,30,2021-07-17 08:00:00+00,16,79,Balanced
6519,Central Station Transit Hub,30,2021-07-19 14:00:00+00,23,38,Balanced
6520,Central Station Transit Hub,30,2021-07-21 11:00:00+00,26,14,Low Demand
6521,ISBT Main Bus Terminal,30,2021-07-22 14:00:00+00,33,24,Low Demand
6522,ISBT Main Bus Terminal,30,2021-07-28 11:00:00+00,5,40,Balanced
6523,ISBT Main Bus Terminal,30,2021-08-10 11:00:00+00,3,78,High Demand
6524,ISBT Main Bus Terminal,30,2021-08-12 17:00:00+00,34,45,Low Demand
6525,ISBT Main Bus Terminal,30,2021-08-14 17:00:00+00,25,48,Balanced
6526,Central Station Transit Hub,30,2021-08-15 17:00:00+00,12,69,Balanced
6527,Central Station Transit Hub,30,2021-08-28 08:00:00+00,22,25,Balanced
6528,ISBT Main Bus Terminal,30,2021-08-29 08:00:00+00,9,63,High Demand
6529,Central Station Transit Hub,30,2021-09-01 17:00:00+00,15,66,Balanced
6530,ISBT Main Bus Terminal,30,2021-09-06 17:00:00+00,23,40,Balanced
6531,Central Station Transit Hub,30,2021-09-16 14:00:00+00,30,27,Low Demand
6532,Central Station Transit Hub,30,2021-09-19 20:00:00+00,12,35,Balanced
6533,Central Station Transit Hub,30,2021-09-20 20:00:00+00,25,58,Balanced
6534,Central Station Transit Hub,30,2021-09-22 14:00:00+00,26,63,Low Demand
6535,ISBT Main Bus Terminal,30,2021-09-24 08:00:00+00,24,53,Balanced
6536,Central Station Transit Hub,30,2021-09-26 14:00:00+00,7,54,High Demand
6537,Central Station Transit Hub,30,2021-09-27 08:00:00+00,22,56,Balanced
6538,Central Station Transit Hub,30,2021-09-30 08:00:00+00,28,61,Low Demand
6539,ISBT Main Bus Terminal,30,2021-10-04 17:00:00+00,13,23,Balanced
6540,Central Station Transit Hub,30,2021-10-10 20:00:00+00,3,64,High Demand
6541,Central Station Transit Hub,30,2021-10-11 20:00:00+00,33,77,Low Demand
6542,ISBT Main Bus Terminal,30,2021-10-13 11:00:00+00,9,11,Balanced
6543,ISBT Main Bus Terminal,30,2021-10-16 20:00:00+00,12,18,Balanced
6544,Central Station Transit Hub,30,2021-11-05 17:00:00+00,13,11,Balanced
6545,Central Station Transit Hub,30,2021-11-08 14:00:00+00,8,79,High Demand
6546,Central Station Transit Hub,30,2021-11-12 14:00:00+00,18,28,Balanced
6547,Central Station Transit Hub,30,2021-11-16 11:00:00+00,18,31,Balanced
6548,ISBT Main Bus Terminal,30,2021-12-06 17:00:00+00,21,73,Balanced
6549,Central Station Transit Hub,30,2021-12-07 11:00:00+00,34,23,Low Demand
6550,Central Station Transit Hub,30,2021-12-11 20:00:00+00,33,63,Low Demand
6551,Central Station Transit Hub,30,2021-12-16 14:00:00+00,17,54,Balanced
6552,Central Station Transit Hub,30,2021-12-24 08:00:00+00,14,61,Balanced
6553,ISBT Main Bus Terminal,30,2021-12-25 11:00:00+00,15,71,Balanced
6554,Central Station Transit Hub,30,2021-12-31 14:00:00+00,9,60,High Demand
6555,ISBT Main Bus Terminal,30,2022-01-02 17:00:00+00,24,67,Balanced
6556,Central Station Transit Hub,30,2022-01-07 11:00:00+00,17,44,Balanced
6557,ISBT Main Bus Terminal,30,2022-01-11 11:00:00+00,17,33,Balanced
6558,Central Station Transit Hub,30,2022-01-12 17:00:00+00,30,27,Low Demand
