booking_id,location_id,booking_date,booking_time,status,entry_fee_inr,visit_duration_min,wait_time_min,surge_multiplier
3415,110,2020-02-03,13:00:00,No-Show,100,43,29,2.4
3416,111,2019-03-15,17:00:00,No-Show,0,69,20,1.4
3417,112,2020-04-28,19:00:00,Completed,200,81,12,2.0
3418,113,2020-02-04,10:00:00,Cancelled,500,59,35,2.0
3419,114,2021-03-08,14:00:00,Cancelled,0,172,30,1.5
3420,115,2020-03-05,09:00:00,Completed,50,104,8,2.3
3421,116,2020-02-08,16:00:00,Completed,350,64,23,1.4
3422,117,2022-02-15,15:00:00,Completed,350,104,7,2.2
3423,118,2019-03-12,18:00:00,Completed,200,133,6,1.5
3424,119,2020-01-18,16:00:00,Cancelled,500,139,8,2.1
3425,120,2021-03-21,15:00:00,Completed,50,177,29,1.1
3426,121,2019-05-02,13:00:00,No-Show,350,75,25,2.4
3427,122,2020-03-07,10:00:00,Cancelled,350,60,37,2.3
3428,123,2020-02-21,16:00:00,No-Show,500,144,8,2.4
3429,124,2020-02-26,13:00:00,No-Show,200,157,34,1.9
3430,125,2019-01-08,08:00:00,Completed,100,64,28,1.4
3431,126,2022-06-19,09:00:00,Cancelled,50,83,26,2.5
3432,127,2019-06-05,15:00:00,Cancelled,350,67,42,2.0
3433,128,2021-06-20,10:00:00,No-Show,30,88,41,1.4
3434,129,2020-04-01,17:00:00,Completed,30,178,23,2.5
3435,130,2021-05-05,11:00:00,Completed,30,119,29,1.2
3436,131,2021-01-08,14:00:00,Completed,100,49,21,2.0
3437,132,2019-03-13,11:00:00,Cancelled,200,76,9,2.4
3438,133,2020-02-07,18:00:00,Cancelled,100,51,16,1.9
3439,134,2021-03-31,11:00:00,Completed,0,103,26,1.7
3440,135,2020-04-23,12:00:00,Completed,30,133,33,1.4
3441,136,2021-05-15,19:00:00,Completed,100,152,17,1.0
3442,137,2021-03-17,16:00:00,Completed,200,85,39,1.6
3443,138,2019-04-11,16:00:00,Cancelled,0,66,20,2.0
3444,139,2020-05-30,11:00:00,Completed,350,115,36,2.5
3445,140,2022-02-21,15:00:00,Completed,50,176,42,1.3
3446,141,2019-04-09,15:00:00,Completed,500,154,10,1.9
3447,142,2022-03-30,13:00:00,Completed,100,39,41,1.7
3448,143,2022-03-28,13:00:00,No-Show,0,38,30,2.0
3449,144,2021-06-05,16:00:00,No-Show,200,164,37,2.4
3450,145,2020-03-11,18:00:00,No-Show,50,122,17,1.6
3451,146,2020-06-13,09:00:00,Completed,500,87,38,1.2
3452,147,2019-02-10,18:00:00,Cancelled,50,156,18,1.4
3453,148,2022-05-13,15:00:00,Completed,350,133,42,1.3
3454,149,2019-02-03,19:00:00,Completed,500,69,29,2.3
3455,150,2019-01-08,14:00:00,Completed,50,176,35,1.3
3456,151,2019-03-12,08:00:00,Cancelled,30,135,15,2.3
3457,152,2019-02-24,08:00:00,Cancelled,100,61,14,2.4
3458,1,2022-02-01,14:00:00,Cancelled,500,62,41,2.2
3459,2,2022-06-08,09:00:00,Completed,50,87,12,1.3
3460,3,2020-03-16,12:00:00,Completed,30,158,19,2.1
3461,4,2020-04-03,11:00:00,Completed,0,50,6,1.7
3462,5,2022-06-10,09:00:00,Cancelled,350,52,7,1.4
3463,6,2020-05-02,11:00:00,Completed,0,94,41,1.1
3464,7,2022-06-10,13:00:00,Completed,500,172,26,1.7
3465,8,2019-02-15,14:00:00,Completed,100,153,19,1.2
3466,9,2022-05-31,16:00:00,Completed,200,93,9,1.9
3467,10,2021-02-18,10:00:00,Completed,500,39,22,1.1
3468,11,2022-04-17,12:00:00,Completed,0,130,9,2.1
3469,12,2021-01-25,12:00:00,No-Show,200,58,32,1.7
3470,13,2020-05-15,08:00:00,Completed,100,80,23,1.5
3471,14,2021-04-27,14:00:00,Completed,100,139,13,2.5
3472,15,2019-03-07,12:00:00,Completed,200,47,5,2.0
3473,16,2019-05-15,18:00:00,Completed,30,55,43,1.9
3474,17,2019-04-17,08:00:00,Completed,0,177,40,1.1
3475,18,2021-05-04,13:00:00,Completed,50,59,15,1.7
3476,19,2021-06-09,15:00:00,Cancelled,350,90,19,1.8
3477,20,2022-04-17,17:00:00,Completed,30,60,19,1.0
3478,21,2021-06-04,10:00:00,No-Show,0,67,29,1.3
3479,22,2019-06-02,08:00:00,No-Show,50,165,39,2.1
3480,23,2021-01-26,12:00:00,Completed,100,38,34,2.0
3481,24,2021-05-11,18:00:00,Completed,100,80,29,1.3
3482,25,2022-03-23,11:00:00,Cancelled,500,102,26,1.9
3483,26,2022-03-30,15:00:00,Completed,0,45,43,1.8
3484,27,2022-01-21,08:00:00,No-Show,100,37,34,1.9
3485,28,2020-03-01,10:00:00,Cancelled,0,168,30,1.7
3486,29,2022-04-30,16:00:00,Cancelled,500,112,44,1.9
3487,30,2019-02-10,11:00:00,Completed,200,145,21,2.0
3488,31,2021-03-10,11:00:00,Cancelled,200,137,40,1.1
3489,32,2021-04-05,16:00:00,Cancelled,0,140,43,2.1
3490,33,2020-05-25,09:00:00,Completed,500,66,12,1.4
3491,34,2022-05-09,11:00:00,Completed,350,159,8,1.9
3492,35,2020-05-23,18:00:00,No-Show,500,67,35,1.5
3493,36,2019-06-15,16:00:00,Cancelled,350,86,19,1.3
3494,37,2022-02-05,18:00:00,Completed,0,107,14,1.1
3495,38,2019-06-26,10:00:00,Completed,0,54,12,1.4
3496,39,2020-02-01,16:00:00,No-Show,50,139,24,1.8
3497,40,2019-01-18,17:00:00,Cancelled,0,142,34,2.3
3498,41,2021-01-19,10:00:00,Completed,100,61,17,1.0
3499,42,2022-06-02,08:00:00,Completed,0,80,20,1.2
3500,43,2019-02-11,10:00:00,Cancelled,350,143,10,2.0
3501,44,2019-01-07,19:00:00,Completed,200,56,9,1.1
3502,45,2022-02-22,18:00:00,Completed,30,81,43,2.3
3503,46,2019-02-02,16:00:00,No-Show,100,68,14,1.6
3504,47,2019-03-05,14:00:00,Completed,350,74,12,2.2
3505,48,2020-04-04,09:00:00,Completed,100,100,34,1.6
3506,49,2021-02-01,15:00:00,Completed,500,101,6,2.2
3507,50,2022-01-16,18:00:00,Completed,0,115,12,1.1
3508,51,2022-01-07,13:00:00,No-Show,0,174,36,2.5
3509,52,2020-01-09,14:00:00,Completed,50,117,41,2.1
3510,53,2020-01-13,09:00:00,Completed,0,62,5,1.7
3511,54,2021-06-27,18:00:00,Cancelled,100,172,33,2.1
3512,55,2020-04-16,18:00:00,Completed,50,121,31,1.7
3513,56,2019-03-13,19:00:00,Completed,50,159,14,1.3
3514,57,2022-02-11,16:00:00,Completed,100,104,28,1.5
3515,58,2022-05-03,09:00:00,Cancelled,50,95,41,2.1
3516,59,2022-01-11,16:00:00,Completed,30,173,8,1.8
3517,60,2022-02-25,12:00:00,Completed,200,68,16,1.8
3518,61,2021-04-07,10:00:00,Completed,500,73,5,2.3
3519,62,2021-04-17,09:00:00,Completed,0,42,16,2.5
3520,63,2022-04-05,16:00:00,Cancelled,30,138,16,2.0
3521,64,2021-06-06,17:00:00,Cancelled,100,171,12,2.3
3522,65,2022-03-07,17:00:00,Completed,350,37,43,2.1
3523,66,2019-04-03,11:00:00,Completed,100,109,35,2.2
3524,67,2020-01-24,16:00:00,Completed,30,177,10,1.0
3525,68,2021-05-30,15:00:00,Cancelled,350,113,24,1.8
3526,69,2022-01-01,13:00:00,Completed,30,119,27,1.1
3527,70,2022-04-01,16:00:00,No-Show,200,122,9,2.3
3528,71,2021-03-25,09:00:00,Cancelled,350,97,13,1.6
3529,72,2022-01-01,13:00:00,Completed,50,30,27,1.4
3530,73,2019-04-06,10:00:00,Completed,500,36,29,1.1
3531,74,2019-02-04,12:00:00,Cancelled,30,85,44,2.3
3532,75,2019-02-23,17:00:00,Cancelled,200,113,32,1.6
3533,76,2022-05-05,12:00:00,Completed,50,146,33,1.1
3534,77,2022-02-23,17:00:00,Completed,200,119,21,2.0
3535,78,2021-06-28,08:00:00,No-Show,50,84,44,1.2
3536,79,2022-01-06,10:00:00,Completed,30,133,17,1.9
3537,80,2020-01-16,14:00:00,Cancelled,350,31,9,1.1
3538,81,2022-06-22,17:00:00,Cancelled,200,59,41,2.0
3539,82,2019-05-17,15:00:00,Completed,0,43,30,2.2
3540,83,2020-01-14,15:00:00,Completed,200,136,38,1.8
3541,84,2020-04-01,12:00:00,Cancelled,200,163,19,1.1
3542,85,2019-03-02,15:00:00,Completed,500,155,16,2.4
3543,86,2022-01-26,15:00:00,No-Show,30,179,16,2.0
3544,87,2020-01-18,10:00:00,Completed,200,79,27,2.0
3545,88,2020-04-30,11:00:00,Cancelled,0,59,5,1.4
3546,89,2020-05-07,12:00:00,Completed,500,112,27,2.1
3547,90,2019-01-31,19:00:00,Completed,100,141,44,1.7
3548,91,2019-05-03,11:00:00,Completed,100,109,20,2.3
3549,92,2022-03-04,19:00:00,Cancelled,500,120,13,2.4
3550,93,2019-06-03,19:00:00,Completed,350,115,16,1.5
3551,94,2022-02-25,18:00:00,Cancelled,350,41,28,1.1
3552,95,2022-06-20,10:00:00,No-Show,50,37,6,1.9
3553,96,2020-03-14,08:00:00,Completed,100,177,29,2.4
3554,97,2020-02-23,14:00:00,No-Show,350,91,40,2.4
3555,98,2022-02-28,08:00:00,Completed,30,87,35,1.9
3556,99,2019-01-21,11:00:00,Cancelled,50,69,26,1.4
3557,100,2022-03-03,14:00:00,Completed,500,99,33,1.2
3558,101,2020-02-21,09:00:00,Completed,100,38,5,1.1
3559,102,2019-01-19,15:00:00,Cancelled,100,37,5,2.2
3560,103,2020-04-07,15:00:00,Completed,30,75,41,1.9
3561,104,2021-05-28,15:00:00,Completed,100,93,23,2.4
3562,105,2022-02-25,18:00:00,Completed,50,105,25,1.6
3563,106,2020-06-08,15:00:00,Completed,0,117,24,1.9
3564,107,2021-03-30,19:00:00,Completed,100,165,13,1.9
3565,108,2022-06-15,19:00:00,Cancelled,30,58,35,1.6
3566,109,2021-02-08,08:00:00,Cancelled,0,168,31,1.7
3567,110,2021-04-10,17:00:00,Completed,0,97,26,2.1
3568,111,2022-03-01,14:00:00,Cancelled,0,107,18,2.5
3569,112,2019-02-03,14:00:00,Cancelled,0,43,43,1.2
3570,113,2021-03-19,16:00:00,Completed,0,85,27,1.4
3571,114,2022-06-05,09:00:00,Completed,500,131,10,1.6
3572,115,2022-06-08,12:00:00,Completed,500,90,18,1.1
3573,116,2022-06-23,12:00:00,Completed,200,96,31,2.4
3574,117,2021-04-11,19:00:00,Completed,350,153,15,1.6
3575,118,2020-04-27,14:00:00,Cancelled,30,92,15,2.4
3576,119,2020-06-13,11:00:00,Completed,100,80,42,1.1
3577,120,2022-01-22,11:00:00,Completed,200,81,31,1.3
3578,121,2020-04-28,08:00:00,Completed,30,33,37,2.4
3579,122,2019-06-04,17:00:00,Completed,500,169,27,2.1
3580,123,2021-01-17,14:00:00,Completed,50,96,35,2.1
3581,124,2021-01-10,09:00:00,Completed,0,66,17,2.0
3582,125,2022-02-09,15:00:00,Cancelled,500,142,25,1.9
3583,126,2022-04-17,14:00:00,Cancelled,50,79,20,2.2
3584,127,2020-03-13,14:00:00,No-Show,500,54,8,2.3
3585,128,2022-02-04,11:00:00,Completed,30,109,7,1.5
3586,129,2021-04-06,13:00:00,Completed,50,172,6,2.0
3587,130,2021-02-24,11:00:00,Cancelled,30,135,13,1.7
3588,131,2020-03-14,14:00:00,Completed,30,87,19,1.7
3589,132,2020-03-23,10:00:00,Completed,100,148,27,1.3
3590,133,2020-01-06,12:00:00,Completed,30,160,16,1.4
3591,134,2019-06-29,12:00:00,Completed,0,38,19,2.0
3592,135,2022-01-18,18:00:00,Completed,30,59,18,1.3
3593,136,2021-04-04,17:00:00,Completed,500,64,39,1.2
3594,137,2020-04-28,13:00:00,Completed,0,79,44,1.5
3595,138,2022-03-25,14:00:00,Cancelled,30,53,40,1.5
3596,139,2019-03-19,09:00:00,Completed,100,117,25,1.1
3597,140,2019-03-16,15:00:00,Completed,30,57,29,1.4
3598,141,2019-01-21,13:00:00,Completed,500,91,10,2.2
3599,142,2022-03-14,08:00:00,Completed,200,147,11,1.8
3600,143,2021-06-07,12:00:00,Cancelled,50,106,20,1.7
3601,144,2021-02-17,19:00:00,Completed,0,104,12,2.3
3602,145,2021-03-10,13:00:00,Completed,30,101,30,1.6
3603,146,2022-06-20,19:00:00,No-Show,0,96,6,1.6
3604,147,2019-04-07,13:00:00,Completed,200,43,6,1.7
3605,148,2019-02-23,10:00:00,Cancelled,100,50,12,1.3
3606,149,2022-02-23,17:00:00,Completed,0,98,26,1.1
3607,150,2022-04-09,13:00:00,Cancelled,100,168,7,1.6
3608,151,2021-05-12,15:00:00,Completed,100,97,43,1.8
3609,152,2019-02-24,18:00:00,No-Show,50,138,28,1.2
3610,1,2020-04-15,15:00:00,Completed,350,88,30,2.3
3611,2,2022-06-22,18:00:00,Completed,0,157,42,1.8
3612,3,2022-04-25,08:00:00,Completed,100,165,19,2.1
3613,4,2019-05-30,15:00:00,Cancelled,200,46,40,1.2
3614,5,2022-01-05,12:00:00,No-Show,200,73,29,1.3
3615,6,2019-02-04,14:00:00,Completed,0,73,27,1.8
3616,7,2019-05-15,15:00:00,Cancelled,0,172,28,1.2
3617,8,2021-02-19,15:00:00,Completed,30,87,5,1.7
3618,9,2020-05-26,18:00:00,No-Show,30,95,9,2.2
3619,10,2019-05-29,12:00:00,Completed,100,125,32,1.7
3620,11,2019-05-29,09:00:00,Cancelled,200,39,15,1.7
3621,12,2021-04-25,08:00:00,No-Show,50,158,23,1.9
3622,13,2020-06-17,10:00:00,Completed,50,35,34,1.9
3623,14,2020-01-13,11:00:00,Completed,100,131,9,2.4
3624,15,2019-02-26,18:00:00,No-Show,0,99,6,1.4
3625,16,2022-01-13,14:00:00,Completed,50,80,35,1.6
3626,17,2020-04-25,17:00:00,Completed,200,113,30,1.9
3627,18,2019-03-01,15:00:00,Completed,350,158,43,2.3
3628,19,2019-03-23,19:00:00,Completed,0,147,36,2.4
3629,20,2022-05-05,15:00:00,Completed,100,53,34,1.4
3630,21,2021-05-21,19:00:00,Completed,200,83,25,2.4
3631,22,2022-02-16,19:00:00,Completed,350,167,18,1.3
3632,23,2022-03-15,18:00:00,Cancelled,0,165,6,1.7
3633,24,2020-03-24,19:00:00,Completed,200,62,30,2.2
3634,25,2022-04-19,16:00:00,Completed,500,87,8,2.2
3635,26,2019-03-24,15:00:00,Cancelled,200,137,37,1.4
3636,27,2022-04-23,16:00:00,Completed,0,156,32,1.5
3637,28,2022-01-09,08:00:00,Cancelled,30,164,43,1.8
3638,29,2020-02-25,10:00:00,Completed,350,173,18,1.7
3639,30,2022-03-18,15:00:00,Cancelled,500,151,39,1.8
3640,31,2020-01-17,13:00:00,Cancelled,0,87,41,1.7
3641,32,2019-03-28,14:00:00,Completed,200,105,38,1.1
3642,33,2019-04-03,12:00:00,Completed,500,99,36,1.2
3643,34,2020-02-27,17:00:00,Completed,200,54,26,2.1
3644,35,2019-01-26,15:00:00,Completed,100,54,43,1.4
3645,36,2022-01-29,19:00:00,Cancelled,30,152,39,2.0
3646,37,2022-02-16,14:00:00,Completed,500,134,43,2.3
3647,38,2020-02-23,12:00:00,Completed,350,117,24,2.2
3648,39,2019-01-30,09:00:00,Completed,100,77,23,1.9
3649,40,2019-05-27,19:00:00,No-Show,100,131,8,1.4
3650,41,2021-05-14,11:00:00,Completed,0,176,8,1.3
3651,42,2022-03-03,08:00:00,Cancelled,350,174,34,1.7
3652,43,2022-03-25,14:00:00,Completed,100,82,31,1.1
3653,44,2021-06-26,17:00:00,Completed,50,179,23,1.0
3654,45,2022-04-13,12:00:00,Cancelled,50,53,15,1.4
3655,46,2019-01-17,17:00:00,Cancelled,500,72,25,2.1
3656,47,2022-05-04,09:00:00,Completed,200,110,32,2.0
3657,48,2020-05-13,13:00:00,Cancelled,350,40,11,2.0
3658,49,2020-05-07,11:00:00,Completed,0,34,35,1.0
3659,50,2019-06-04,13:00:00,Completed,50,144,22,1.9
3660,51,2021-04-30,15:00:00,Completed,50,79,7,2.4
3661,52,2022-03-15,08:00:00,Cancelled,350,117,33,1.1
3662,53,2021-06-06,19:00:00,Completed,30,123,43,1.9
3663,54,2020-05-27,08:00:00,Completed,500,110,30,2.4
3664,55,2019-05-15,19:00:00,No-Show,200,159,29,2.1
3665,56,2022-03-30,13:00:00,No-Show,500,71,23,1.2
3666,57,2019-04-29,09:00:00,Cancelled,100,118,7,2.4
3667,58,2021-05-10,08:00:00,Cancelled,350,118,29,1.3
3668,59,2020-05-13,11:00:00,No-Show,350,32,36,2.4
3669,60,2021-01-28,11:00:00,Completed,50,74,9,1.4
3670,61,2020-04-29,10:00:00,No-Show,0,74,36,2.2
3671,62,2019-02-14,13:00:00,Cancelled,350,75,8,2.1
3672,63,2020-04-22,10:00:00,Cancelled,100,173,11,2.4
3673,64,2022-03-24,18:00:00,Cancelled,500,134,26,1.3
3674,65,2021-04-30,13:00:00,No-Show,200,143,31,1.2
3675,66,2020-03-17,16:00:00,Completed,200,119,32,2.0
3676,67,2020-02-21,14:00:00,Completed,200,140,41,1.0
3677,68,2019-01-26,11:00:00,Cancelled,500,95,20,1.9
3678,69,2020-01-25,18:00:00,Completed,200,122,14,2.3
3679,70,2020-02-23,16:00:00,Cancelled,350,107,43,2.2
3680,71,2020-05-24,09:00:00,Completed,100,159,33,1.4
3681,72,2022-02-18,10:00:00,Completed,200,105,21,2.1
3682,73,2020-01-31,11:00:00,Completed,0,123,20,2.2
3683,74,2021-04-01,17:00:00,Completed,30,134,15,1.1
3684,75,2020-02-05,09:00:00,Completed,350,43,27,1.3
3685,76,2019-03-01,14:00:00,Completed,100,167,13,2.1
3686,77,2019-04-26,18:00:00,Cancelled,500,178,25,2.4
3687,78,2019-03-17,13:00:00,Completed,350,174,28,2.1
3688,79,2021-04-26,17:00:00,Completed,30,85,25,2.2
3689,80,2022-04-25,15:00:00,Completed,30,79,36,1.0
3690,81,2019-06-03,16:00:00,Cancelled,50,108,32,1.9
3691,82,2019-06-22,15:00:00,Completed,350,44,17,1.3
3692,83,2020-05-11,14:00:00,Completed,50,91,21,2.2
3693,84,2020-06-15,10:00:00,Completed,100,102,16,1.9
3694,85,2019-06-09,16:00:00,Cancelled,500,105,10,2.0
3695,86,2022-04-19,09:00:00,Completed,350,155,19,1.5
3696,87,2022-01-15,17:00:00,Completed,0,61,31,2.2
3697,88,2022-01-26,12:00:00,Cancelled,30,62,6,2.1
3698,89,2019-03-27,15:00:00,Cancelled,200,148,28,1.3
3699,90,2021-05-15,11:00:00,Completed,350,178,43,2.3
3700,91,2020-05-10,19:00:00,Completed,500,79,33,1.0
3701,92,2019-04-24,08:00:00,No-Show,500,89,34,1.9
3702,93,2022-04-08,19:00:00,No-Show,200,129,27,2.2
3703,94,2022-05-18,10:00:00,Completed,350,168,14,2.0
3704,95,2022-02-07,13:00:00,Cancelled,500,85,25,2.1
3705,96,2019-02-01,13:00:00,Cancelled,50,110,20,1.8
3706,97,2021-02-18,15:00:00,No-Show,350,78,21,1.7
3707,98,2019-03-18,14:00:00,Cancelled,500,127,23,1.5
3708,99,2020-05-17,11:00:00,Completed,100,96,24,1.9
3709,100,2021-02-25,14:00:00,Cancelled,350,129,35,2.1
3710,101,2022-06-10,12:00:00,Completed,200,71,39,1.3
3711,102,2020-05-20,08:00:00,Completed,100,138,26,2.4
3712,103,2021-05-19,18:00:00,Cancelled,30,43,41,1.2
3713,104,2019-02-10,17:00:00,Completed,200,153,21,2.2
3714,105,2020-04-04,18:00:00,Cancelled,350,52,38,1.4
3715,106,2020-01-23,19:00:00,No-Show,100,72,43,1.2
3716,107,2021-06-07,14:00:00,Completed,200,171,28,2.1
3717,108,2020-05-09,10:00:00,Completed,200,150,38,1.1
3718,109,2019-05-30,11:00:00,Completed,200,169,11,2.0
3719,110,2019-01-08,19:00:00,Completed,0,147,10,1.8
3720,111,2020-05-27,12:00:00,Cancelled,200,158,16,2.3
3721,112,2021-02-02,13:00:00,No-Show,0,84,28,1.5
3722,113,2019-05-30,18:00:00,Completed,100,176,29,1.4
3723,114,2019-02-17,17:00:00,Completed,50,67,41,1.1
3724,115,2021-05-03,13:00:00,Completed,0,100,30,2.3
3725,116,2019-02-07,18:00:00,Completed,200,88,11,1.8
3726,117,2022-02-28,09:00:00,Completed,200,95,6,2.0
3727,118,2021-03-20,09:00:00,Completed,200,104,28,1.4
3728,119,2020-01-31,14:00:00,Cancelled,500,179,28,2.3
3729,120,2019-01-12,11:00:00,Completed,50,154,16,2.1
3730,121,2019-05-01,17:00:00,Cancelled,200,129,32,1.6
3731,122,2021-06-20,08:00:00,Completed,100,103,6,1.2
3732,123,2022-03-06,13:00:00,No-Show,500,140,34,1.9
3733,124,2021-02-22,18:00:00,Cancelled,30,55,10,1.5
3734,125,2021-01-21,13:00:00,Cancelled,200,67,38,1.2
3735,126,2020-06-27,16:00:00,No-Show,100,38,31,2.2
3736,127,2021-06-02,08:00:00,Completed,500,53,36,1.1
3737,128,2021-01-04,19:00:00,Completed,500,60,35,1.6
3738,129,2021-04-01,17:00:00,Completed,100,115,21,1.2
3739,130,2021-01-26,11:00:00,Completed,100,32,15,2.4
3740,131,2021-01-09,13:00:00,No-Show,200,128,14,2.5
3741,132,2022-06-09,17:00:00,Completed,200,148,7,1.5
3742,133,2022-04-11,17:00:00,No-Show,30,159,31,1.0
3743,134,2019-01-17,09:00:00,Completed,100,74,21,1.2
3744,135,2019-06-19,18:00:00,Completed,30,150,31,1.6
3745,136,2019-06-15,15:00:00,No-Show,0,36,15,1.1
3746,137,2022-03-22,14:00:00,Cancelled,350,115,18,1.2
3747,138,2021-03-16,18:00:00,Cancelled,0,135,10,1.7
3748,139,2022-04-24,18:00:00,Cancelled,350,122,39,2.2
3749,140,2022-05-23,19:00:00,No-Show,500,59,41,2.3
3750,141,2021-01-09,13:00:00,Completed,0,71,21,2.5
3751,142,2022-04-16,09:00:00,Cancelled,30,35,34,2.3
3752,143,2019-06-27,12:00:00,Completed,0,160,6,1.2
3753,144,2021-03-25,15:00:00,No-Show,500,56,17,1.7
3754,145,2020-03-18,19:00:00,No-Show,500,141,42,2.2
3755,146,2019-01-03,14:00:00,Completed,30,61,11,1.1
3756,147,2019-03-30,08:00:00,Completed,200,35,25,2.0
3757,148,2019-04-17,09:00:00,Completed,200,66,20,2.4
3758,149,2019-04-08,14:00:00,Completed,50,98,7,2.3
3759,150,2019-06-26,18:00:00,Completed,50,105,6,1.3
3760,151,2020-03-08,11:00:00,Completed,500,62,29,1.8
3761,152,2019-02-06,19:00:00,Completed,200,74,10,1.9
3762,1,2022-06-01,14:00:00,No-Show,30,96,23,1.5
3763,2,2021-06-22,14:00:00,Completed,50,133,5,2.3
3764,3,2022-02-15,09:00:00,Cancelled,350,160,21,1.1
3765,4,2021-06-12,16:00:00,Completed,0,130,22,1.2
3766,5,2022-06-21,13:00:00,Completed,200,54,29,1.2
3767,6,2022-03-14,11:00:00,Completed,350,119,32,2.1
3768,7,2021-05-15,13:00:00,Completed,50,134,18,1.5
3769,8,2022-03-10,10:00:00,Completed,30,103,41,2.4
3770,9,2020-06-01,12:00:00,No-Show,350,67,22,1.4
3771,10,2021-03-01,14:00:00,Completed,350,145,14,1.3
3772,11,2019-01-01,10:00:00,Completed,500,90,16,1.1
3773,12,2021-04-18,13:00:00,No-Show,200,154,6,2.4
3774,13,2019-04-17,12:00:00,No-Show,350,127,24,1.5
3775,14,2021-03-23,11:00:00,Completed,350,139,8,2.2
3776,15,2020-04-01,16:00:00,Completed,30,78,18,1.2
3777,16,2021-01-05,15:00:00,No-Show,30,100,32,1.4
3778,17,2019-06-10,12:00:00,No-Show,100,79,38,1.7
3779,18,2021-05-21,14:00:00,Completed,200,79,9,2.1
3780,19,2022-01-23,17:00:00,Cancelled,350,143,28,1.0
3781,20,2020-01-16,09:00:00,Completed,200,77,19,1.6
3782,21,2022-04-07,14:00:00,Completed,0,108,34,1.2
3783,22,2021-01-21,17:00:00,Cancelled,0,79,31,2.2
3784,23,2020-05-13,10:00:00,Cancelled,50,144,10,1.4
3785,24,2021-05-24,19:00:00,Cancelled,350,42,37,2.3
3786,25,2019-01-26,14:00:00,Completed,50,97,42,1.1
3787,26,2020-02-18,14:00:00,Completed,100,170,7,1.1
3788,27,2019-02-14,09:00:00,Completed,0,74,24,2.4
3789,28,2022-05-03,18:00:00,Completed,500,103,27,2.1
3790,29,2019-05-04,10:00:00,Cancelled,500,107,16,1.2
3791,30,2021-05-11,09:00:00,Completed,0,127,30,2.0
3792,31,2019-02-16,11:00:00,Completed,350,174,40,1.8
3793,32,2021-02-06,12:00:00,Completed,500,49,28,1.4
3794,33,2019-03-04,13:00:00,Completed,50,134,29,1.8
3795,34,2022-06-24,08:00:00,No-Show,100,59,30,1.2
3796,35,2019-06-10,13:00:00,Completed,200,42,15,1.8
3797,36,2020-02-01,08:00:00,Completed,500,88,17,2.4
3798,37,2021-02-26,14:00:00,Completed,0,169,22,1.2
3799,38,2021-03-13,12:00:00,Completed,0,72,13,1.2
3800,39,2020-03-31,08:00:00,Completed,350,94,8,2.0
3801,40,2020-05-09,08:00:00,Completed,500,39,40,2.5
3802,41,2021-03-21,11:00:00,Completed,500,84,8,1.1
3803,42,2022-01-10,08:00:00,Completed,50,172,24,2.3
3804,43,2021-04-05,17:00:00,No-Show,0,83,14,2.2
3805,44,2020-06-01,09:00:00,Completed,200,165,26,1.8
3806,45,2020-01-29,17:00:00,Completed,200,72,40,2.0
3807,46,2022-04-20,08:00:00,Completed,350,150,17,2.1
3808,47,2019-01-13,09:00:00,Completed,30,95,43,1.5
3809,48,2021-05-11,10:00:00,Cancelled,30,86,41,1.7
3810,49,2020-04-08,16:00:00,Completed,30,82,38,2.1
3811,50,2022-01-17,15:00:00,Completed,100,170,38,1.5
3812,51,2021-01-18,13:00:00,Cancelled,350,39,24,1.1
3813,52,2020-06-19,09:00:00,No-Show,100,54,9,1.1
3814,53,2021-01-06,12:00:00,Completed,50,113,40,2.2
3815,54,2022-05-27,08:00:00,Completed,30,131,14,2.5
3816,55,2021-02-12,18:00:00,Completed,100,40,13,2.0
3817,56,2022-03-09,16:00:00,Completed,200,148,31,1.6
3818,57,2021-05-08,16:00:00,Completed,30,66,28,2.0
3819,58,2019-01-07,13:00:00,Cancelled,30,149,27,1.9
3820,59,2021-02-23,08:00:00,Cancelled,0,117,26,2.1
3821,60,2019-04-17,13:00:00,Completed,350,149,23,1.6
3822,61,2021-05-02,18:00:00,No-Show,200,109,35,1.4
3823,62,2019-02-17,10:00:00,Completed,200,63,36,1.9
3824,63,2019-03-16,10:00:00,Completed,0,63,8,2.3
3825,64,2021-01-30,08:00:00,No-Show,100,35,37,2.0
3826,65,2019-06-26,13:00:00,No-Show,0,178,39,2.4
3827,66,2022-05-23,18:00:00,Completed,0,174,34,1.5
3828,67,2020-05-19,12:00:00,Cancelled,100,152,20,1.1
3829,68,2019-01-26,11:00:00,Completed,0,69,28,1.8
3830,69,2021-02-16,17:00:00,Completed,350,113,9,1.4
3831,70,2022-04-08,19:00:00,Completed,350,86,37,1.4
3832,71,2021-03-03,12:00:00,Completed,350,87,34,1.3
3833,72,2021-05-14,08:00:00,Completed,100,41,25,1.5
3834,73,2021-04-26,17:00:00,Completed,500,150,13,2.4
3835,74,2022-03-04,11:00:00,Completed,100,124,19,2.1
3836,75,2020-05-15,19:00:00,Completed,100,93,23,2.1
3837,76,2021-03-27,12:00:00,Completed,200,165,21,1.7
3838,77,2022-01-31,12:00:00,Cancelled,30,79,34,1.5
3839,78,2022-06-24,16:00:00,Completed,200,103,34,1.1
